time,true_distance,true_velocity,true_acceleration,d_linenc,d_kalman,d_error
0.48,0.116161,0.480997,1,0.1,0.099815,0.016346
0.481,0.116644,0.481997,1,0.1,0.099815,0.0168285
0.482,0.117127,0.482997,1,0.1,0.099815,0.017312
0.483,0.117612,0.483997,1,0.1,0.099815,0.0177965
0.484,0.118097,0.484997,1,0.1,0.099815,0.018282
0.485,0.118584,0.485997,1,0.1,0.099815,0.0187685
0.486,0.119071,0.486997,1,0.1,0.099815,0.019256
0.487,0.119559,0.487997,1,0.1,0.099815,0.0197445
0.488,0.120049,0.488997,1,0.1,0.099815,0.020234
0.489,0.120539,0.489997,1,0.1,0.099815,0.0207245
0.49,0.121031,0.490997,1,0.1,0.099815,0.021216
0.491,0.121523,0.491997,1,0.1,0.099815,0.0217085
0.492,0.122017,0.492997,1,0.1,0.099815,0.022202
0.493,0.122511,0.493997,1,0.1,0.099815,0.0226965
0.494,0.123007,0.494997,1,0.1,0.099815,0.023192
0.495,0.123503,0.495997,1,0.1,0.099815,0.0236885
0.496,0.124001,0.496997,1,0.1,0.099815,0.024186
0.497,0.124499,0.497997,1,0.1,0.099815,0.0246845
0.498,0.124999,0.498997,1,0.1,0.099815,0.025184
0.499,0.125499,0.499997,1,0.1,0.099815,0.0256845
0.5,0.126001,0.500997,1,0.1,0.099815,0.026186
0.501,0.126503,0.501997,1,0.1,0.099815,0.0266885
0.502,0.127007,0.502997,1,0.1,0.099815,0.027192
0.503,0.127511,0.503997,1,0.1,0.099815,0.0276965
0.504,0.128017,0.504997,1,0.1,0.099815,0.028202
0.505,0.128523,0.505997,1,0.1,0.099815,0.0287085
0.506,0.129031,0.506997,1,0.1,0.099815,0.029216
0.507,0.129539,0.507997,1,0.1,0.099815,0.0297245
0.508,0.130049,0.508997,1,0.1,0.099815,0.030234
0.509,0.130559,0.509997,1,0.1,0.099815,0.0307445
0.51,0.131071,0.510997,1,0.1,0.099815,0.031256
0.511,0.131583,0.511997,1,0.1,0.099815,0.0317685
0.512,0.132097,0.512997,1,0.1,0.099815,0.032282
0.513,0.132612,0.513997,1,0.1,0.099815,0.0327965
0.514,0.133127,0.514997,1,0.1,0.099815,0.033312
0.515,0.133644,0.515997,1,0.1,0.099815,0.0338285
0.516,0.134161,0.516997,1,0.1,0.099815,0.034346
0.517,0.13468,0.517997,1,0.1,0.099815,0.0348645
0.518,0.135199,0.518997,1,0.1,0.099815,0.035384
0.519,0.13572,0.519997,1,0.1,0.099815,0.0359045
0.52,0.136241,0.520997,1,0.1,0.099815,0.0364261
0.521,0.136764,0.521997,1,0.1,0.099815,0.0369486
0.522,0.137287,0.522997,1,0.1,0.099815,0.0374721
0.523,0.137812,0.523997,1,0.1,0.099815,0.0379966
0.524,0.138337,0.524997,1,0.1,0.099815,0.0385221
0.525,0.138864,0.525997,1,0.1,0.099815,0.0390486
0.526,0.139391,0.526997,1,0.1,0.099815,0.0395761
0.527,0.13992,0.527997,1,0.1,0.099815,0.0401046
0.528,0.140449,0.528997,1,0.1,0.099815,0.0406341
0.529,0.14098,0.529997,1,0.1,0.099815,0.0411646
0.53,0.141511,0.530997,1,0.1,0.099815,0.0416961
0.531,0.142044,0.531997,1,0.1,0.099815,0.0422286
0.532,0.142577,0.532997,1,0.1,0.099815,0.0427621
0.533,0.143112,0.533997,1,0.1,0.099815,0.0432966
0.534,0.143647,0.534997,1,0.1,0.099815,0.0438321
0.535,0.144184,0.535997,1,0.1,0.099815,0.0443686
0.536,0.144721,0.536997,1,0.1,0.099815,0.0449061
0.537,0.14526,0.537997,1,0.1,0.099815,0.0454446
0.538,0.145799,0.538997,1,0.1,0.099815,0.0459841
0.539,0.14634,0.539997,1,0.1,0.099815,0.0465246
0.54,0.146881,0.540997,1,0.1,0.099815,0.0470661
0.541,0.147424,0.541997,1,0.1,0.099815,0.0476086
0.542,0.147967,0.542997,1,0.1,0.099815,0.0481521
0.543,0.148512,0.543997,1,0.1,0.099815,0.0486966
0.544,0.149057,0.544997,1,0.1,0.099815,0.0492421
0.545,0.149604,0.545997,1,0.1,0.099815,0.0497886
0.546,0.150151,0.546997,1,0.15,0.154481,-0.00433001
0.547,0.1507,0.547997,1,0.15,0.154481,-0.00378151
0.548,0.151249,0.548997,1,0.15,0.154481,-0.003232
0.549,0.1518,0.549996,1,0.15,0.154481,-0.00268149
0.55,0.152351,0.550996,1,0.15,0.154481,-0.00212999
0.551,0.152904,0.551996,1,0.15,0.154481,-0.00157748
0.552,0.153457,0.552996,1,0.15,0.154481,-0.00102398
0.553,0.154012,0.553996,1,0.15,0.154481,-0.000469476
0.554,0.154567,0.554996,1,0.15,0.154481,8.60244e-05
0.555,0.155124,0.555996,1,0.15,0.154481,0.000642523
0.556,0.155681,0.556996,1,0.15,0.154481,0.00120002
0.557,0.15624,0.557996,1,0.15,0.154481,0.00175853
0.558,0.156799,0.558996,1,0.15,0.154481,0.00231804
0.559,0.15736,0.559996,1,0.15,0.154481,0.00287855
0.56,0.157921,0.560996,1,0.15,0.154481,0.00344005
0.561,0.158484,0.561996,1,0.15,0.154481,0.00400256
0.562,0.159047,0.562996,1,0.15,0.154481,0.00456606
0.563,0.159612,0.563996,1,0.15,0.154481,0.00513056
0.564,0.160177,0.564996,1,0.15,0.154481,0.00569606
0.565,0.160744,0.565996,1,0.15,0.154481,0.00626256
0.566,0.161311,0.566996,1,0.15,0.154481,0.00683005
0.567,0.16188,0.567996,1,0.15,0.154481,0.00739856
0.568,0.162449,0.568996,1,0.15,0.154481,0.00796807
0.569,0.16302,0.569996,1,0.15,0.154481,0.00853857
0.57,0.163591,0.570996,1,0.15,0.154481,0.00911008
0.571,0.164164,0.571996,1,0.15,0.154481,0.00968258
0.572,0.164737,0.572996,1,0.15,0.154481,0.0102561
0.573,0.165312,0.573996,1,0.15,0.154481,0.0108306
0.574,0.165887,0.574996,1,0.15,0.154481,0.0114061
0.575,0.166464,0.575996,1,0.15,0.154481,0.0119826
0.576,0.167041,0.576996,1,0.15,0.154481,0.0125601
0.577,0.16762,0.577996,1,0.15,0.154481,0.0131386
0.578,0.168199,0.578996,1,0.15,0.154481,0.0137181
0.579,0.16878,0.579996,1,0.15,0.154481,0.0142986
0.58,0.169361,0.580996,1,0.15,0.154481,0.0148801
0.581,0.169944,0.581996,1,0.15,0.154481,0.0154626
0.582,0.170527,0.582996,1,0.15,0.154481,0.0160461
0.583,0.171112,0.583996,1,0.15,0.154481,0.0166306
0.584,0.171697,0.584996,1,0.15,0.154481,0.0172161
0.585,0.172284,0.585996,1,0.15,0.154481,0.0178026
0.586,0.172871,0.586996,1,0.15,0.154481,0.0183901
0.587,0.17346,0.587996,1,0.15,0.154481,0.0189786
0.588,0.174049,0.588996,1,0.15,0.154481,0.0195681
0.589,0.17464,0.589996,1,0.15,0.154481,0.0201586
0.59,0.175231,0.590996,1,0.15,0.154481,0.0207501
0.591,0.175824,0.591996,1,0.15,0.154481,0.0213426
0.592,0.176417,0.592996,1,0.15,0.154481,0.0219361
0.593,0.177012,0.593996,1,0.15,0.154481,0.0225306
0.594,0.177607,0.594996,1,0.15,0.154481,0.0231261
0.595,0.178204,0.595996,1,0.15,0.154481,0.0237226
0.596,0.178801,0.596996,1,0.15,0.154481,0.0243202
0.597,0.1794,0.597996,1,0.15,0.154481,0.0249187
0.598,0.179999,0.598996,1,0.15,0.154481,0.0255182
0.599,0.1806,0.599996,1,0.15,0.154481,0.0261187
0.6,0.181201,0.600996,1,0.15,0.154481,0.0267202
0.601,0.181804,0.601996,1,0.15,0.154521,0.0272825
0.602,0.182407,0.602996,1,0.15,0.154521,0.027886
0.603,0.183012,0.603996,1,0.15,0.154521,0.0284905
0.604,0.183617,0.604996,1,0.15,0.154521,0.029096
0.605,0.184224,0.605996,1,0.15,0.154521,0.0297025
0.606,0.184831,0.606996,1,0.15,0.154521,0.03031
0.607,0.18544,0.607996,1,0.15,0.154521,0.0309185
0.608,0.186049,0.608996,1,0.15,0.154521,0.031528
0.609,0.18666,0.609996,1,0.15,0.154521,0.0321385
0.61,0.187271,0.610996,1,0.15,0.154521,0.03275
0.611,0.187884,0.611996,1,0.15,0.154521,0.0333625
0.612,0.188497,0.612996,1,0.15,0.154521,0.033976
0.613,0.189112,0.613996,1,0.15,0.154521,0.0345905
0.614,0.189727,0.614996,1,0.15,0.154521,0.035206
0.615,0.190344,0.615996,1,0.15,0.154521,0.0358225
0.616,0.190961,0.616996,1,0.15,0.154521,0.03644
0.617,0.19158,0.617996,1,0.15,0.154521,0.0370585
0.618,0.192199,0.618996,1,0.15,0.154521,0.037678
0.619,0.19282,0.619996,1,0.15,0.154521,0.0382985
0.62,0.193441,0.620996,1,0.15,0.154521,0.03892
0.621,0.194064,0.621996,1,0.15,0.154521,0.0395425
0.622,0.194687,0.622996,1,0.15,0.154521,0.040166
0.623,0.195312,0.623996,1,0.15,0.154521,0.0407905
0.624,0.195937,0.624996,1,0.15,0.154521,0.041416
0.625,0.196564,0.625996,1,0.15,0.154521,0.0420425
0.626,0.197191,0.626996,1,0.15,0.154521,0.04267
0.627,0.19782,0.627995,1,0.15,0.154521,0.0432985
0.628,0.198449,0.628995,1,0.15,0.154521,0.043928
0.629,0.19908,0.629995,1,0.15,0.154521,0.0445585
0.63,0.199711,0.630995,1,0.15,0.154521,0.04519
0.631,0.200344,0.631995,1,0.2,0.190579,0.00976495
0.632,0.200977,0.632995,1,0.2,0.190579,0.0103985
0.633,0.201612,0.633995,1,0.2,0.190579,0.011033
0.634,0.202247,0.634995,1,0.2,0.190579,0.0116685
0.635,0.202884,0.635995,1,0.2,0.190579,0.012305
0.636,0.203521,0.636995,1,0.2,0.190579,0.0129425
0.637,0.20416,0.637995,1,0.2,0.190579,0.013581
0.638,0.204799,0.638995,1,0.2,0.190579,0.0142205
0.639,0.20544,0.639995,1,0.2,0.190579,0.014861
0.64,0.206081,0.640995,1,0.2,0.190579,0.0155025
0.641,0.206724,0.641995,1,0.2,0.190579,0.016145
0.642,0.207367,0.642995,1,0.2,0.190579,0.0167885
0.643,0.208012,0.643995,1,0.2,0.190579,0.017433
0.644,0.208657,0.644995,1,0.2,0.190579,0.0180785
0.645,0.209304,0.645995,1,0.2,0.190579,0.018725
0.646,0.209951,0.646995,1,0.2,0.190579,0.0193725
0.647,0.2106,0.647995,1,0.2,0.190579,0.020021
0.648,0.211249,0.648995,1,0.2,0.190579,0.0206705
0.649,0.2119,0.649995,1,0.2,0.190579,0.021321
0.65,0.212551,0.650995,1,0.2,0.190579,0.0219725
0.651,0.213204,0.651995,1,0.2,0.190579,0.022625
0.652,0.213857,0.652995,1,0.2,0.190579,0.0232785
0.653,0.214512,0.653995,1,0.2,0.190579,0.023933
0.654,0.215167,0.654995,1,0.2,0.190579,0.0245885
0.655,0.215824,0.655995,1,0.2,0.190579,0.025245
0.656,0.216481,0.656995,1,0.2,0.190579,0.0259025
0.657,0.21714,0.657995,1,0.2,0.190579,0.026561
0.658,0.217799,0.658995,1,0.2,0.190579,0.0272205
0.659,0.21846,0.659995,1,0.2,0.190579,0.027881
0.66,0.219121,0.660995,1,0.2,0.190579,0.0285425
0.661,0.219784,0.661995,1,0.2,0.190579,0.029205
0.662,0.220447,0.662995,1,0.2,0.190579,0.0298685
0.663,0.221112,0.663995,1,0.2,0.190579,0.030533
0.664,0.221777,0.664995,1,0.2,0.190579,0.0311985
0.665,0.222444,0.665995,1,0.2,0.190579,0.031865
0.666,0.223111,0.666995,1,0.2,0.190579,0.0325325
0.667,0.22378,0.667995,1,0.2,0.190579,0.033201
0.668,0.224449,0.668995,1,0.2,0.190579,0.0338705
0.669,0.22512,0.669995,1,0.2,0.190579,0.034541
0.67,0.225791,0.670995,1,0.2,0.190579,0.0352125
0.671,0.226464,0.671995,1,0.2,0.190579,0.035885
0.672,0.227137,0.672995,1,0.2,0.190579,0.0365585
0.673,0.227812,0.673995,1,0.2,0.190579,0.037233
0.674,0.228487,0.674995,1,0.2,0.190579,0.0379085
0.675,0.229164,0.675995,1,0.2,0.190579,0.038585
0.676,0.229841,0.676995,1,0.2,0.190579,0.0392625
0.677,0.23052,0.677995,1,0.2,0.190579,0.039941
0.678,0.231199,0.678995,1,0.2,0.190579,0.0406205
0.679,0.23188,0.679995,1,0.2,0.190579,0.041301
0.68,0.232561,0.680995,1,0.2,0.190579,0.0419825
0.681,0.233244,0.681995,1,0.2,0.190579,0.042665
0.682,0.233927,0.682995,1,0.2,0.190579,0.0433486
0.683,0.234612,0.683995,1,0.2,0.190579,0.0440331
0.684,0.235297,0.684995,1,0.2,0.190579,0.0447185
0.685,0.235984,0.685995,1,0.2,0.190579,0.045405
0.686,0.236671,0.686995,1,0.2,0.190579,0.0460925
0.687,0.23736,0.687995,1,0.2,0.190579,0.046781
0.688,0.238049,0.688995,1,0.2,0.190579,0.0474706
0.689,0.23874,0.689995,1,0.2,0.190579,0.0481611
0.69,0.239431,0.690995,1,0.2,0.190579,0.0488526
0.691,0.240124,0.691995,1,0.2,0.190579,0.0495451
0.692,0.240817,0.692995,1,0.2,0.190579,0.0502386
0.693,0.241512,0.693995,1,0.2,0.190579,0.0509331
0.694,0.242207,0.694995,1,0.2,0.190579,0.0516286
0.695,0.242904,0.695995,1,0.2,0.190579,0.0523251
0.696,0.243601,0.696995,1,0.2,0.190579,0.0530226
0.697,0.2443,0.697995,1,0.2,0.190579,0.0537211
0.698,0.244999,0.698995,1,0.2,0.190579,0.0544206
0.699,0.2457,0.699995,1,0.2,0.190579,0.0551211
0.7,0.246401,0.700995,1,0.2,0.190579,0.0558226
0.701,0.247104,0.701995,1,0.2,0.190579,0.0565251
0.702,0.247807,0.702995,1,0.2,0.190579,0.0572286
0.703,0.248512,0.703995,1,0.2,0.190579,0.0579331
0.704,0.249217,0.704994,1,0.2,0.190579,0.0586386
0.705,0.249924,0.705994,1,0.2,0.190579,0.0593451
0.706,0.250631,0.706994,1,0.25,0.253013,-0.00238174
0.707,0.25134,0.707994,1,0.25,0.253013,-0.00167325
0.708,0.252049,0.708994,1,0.25,0.253013,-0.000963748
0.709,0.25276,0.709994,1,0.25,0.253013,-0.00025326
0.71,0.253471,0.710994,1,0.25,0.253013,0.000458241
0.711,0.254184,0.711994,1,0.25,0.253013,0.00117075
0.712,0.254897,0.712994,1,0.25,0.253013,0.00188425
0.713,0.255612,0.713994,1,0.25,0.253013,0.00259876
0.714,0.256327,0.714994,1,0.25,0.253013,0.00331426
0.715,0.257044,0.715994,1,0.25,0.253013,0.00403076
0.716,0.257761,0.716994,1,0.25,0.253013,0.00474826
0.717,0.25848,0.717994,1,0.25,0.253013,0.00546676
0.718,0.259199,0.718994,1,0.25,0.253013,0.00618625
0.719,0.25992,0.719994,1,0.25,0.253013,0.00690675
0.72,0.260641,0.720994,1,0.25,0.253013,0.00762826
0.721,0.261364,0.721994,1,0.25,0.253013,0.00835076
0.722,0.262087,0.722994,1,0.25,0.253013,0.00907427
0.723,0.262812,0.723994,1,0.25,0.253013,0.00979877
0.724,0.263537,0.724994,1,0.25,0.253013,0.0105243
0.725,0.264264,0.725994,1,0.25,0.253013,0.0112508
0.726,0.264991,0.726994,1,0.25,0.253013,0.0119783
0.727,0.26572,0.727994,1,0.25,0.253013,0.0127068
0.728,0.266449,0.728994,1,0.25,0.253013,0.0134363
0.729,0.26718,0.729994,1,0.25,0.253013,0.0141668
0.73,0.267911,0.730994,1,0.25,0.253013,0.0148983
0.731,0.268644,0.731994,1,0.25,0.253013,0.0156308
0.732,0.269377,0.732994,1,0.25,0.253013,0.0163643
0.733,0.270112,0.733994,1,0.25,0.253013,0.0170988
0.734,0.270847,0.734994,1,0.25,0.253013,0.0178343
0.735,0.271584,0.735994,1,0.25,0.253013,0.0185708
0.736,0.272321,0.736994,1,0.25,0.253013,0.0193083
0.737,0.27306,0.737994,1,0.25,0.253013,0.0200468
0.738,0.273799,0.738994,1,0.25,0.253013,0.0207863
0.739,0.27454,0.739994,1,0.25,0.253013,0.0215268
0.74,0.275281,0.740994,1,0.25,0.253013,0.0222683
0.741,0.276024,0.741994,1,0.25,0.253013,0.0230108
0.742,0.276767,0.742994,1,0.25,0.253013,0.0237543
0.743,0.277512,0.743994,1,0.25,0.253013,0.0244988
0.744,0.278257,0.744994,1,0.25,0.253013,0.0252443
0.745,0.279004,0.745994,1,0.25,0.253013,0.0259908
0.746,0.279751,0.746994,1,0.25,0.253013,0.0267383
0.747,0.2805,0.747994,1,0.25,0.253013,0.0274868
0.748,0.281249,0.748994,1,0.25,0.253013,0.0282363
0.749,0.282,0.749994,1,0.25,0.253013,0.0289868
0.75,0.282752,0.750994,1,0.25,0.253013,0.0297383
0.751,0.283504,0.751994,1,0.25,0.253013,0.0304908
0.752,0.284258,0.752994,1,0.25,0.253013,0.0312443
0.753,0.285012,0.753994,1,0.25,0.253013,0.0319988
0.754,0.285767,0.754994,1,0.25,0.253013,0.0327543
0.755,0.286524,0.755994,1,0.25,0.253013,0.0335108
0.756,0.287281,0.756994,1,0.25,0.253013,0.0342683
0.757,0.28804,0.757994,1,0.25,0.253013,0.0350268
0.758,0.288799,0.758994,1,0.25,0.253013,0.0357863
0.759,0.28956,0.759994,1,0.25,0.253013,0.0365468
0.76,0.290321,0.760994,1,0.25,0.253013,0.0373083
0.761,0.291084,0.761994,1,0.25,0.253013,0.0380708
0.762,0.291847,0.762994,1,0.25,0.253013,0.0388343
0.763,0.292612,0.763994,1,0.25,0.253013,0.0395988
0.764,0.293377,0.764994,1,0.25,0.253013,0.0403643
0.765,0.294144,0.765994,1,0.25,0.253013,0.0411308
0.766,0.294911,0.766994,1,0.25,0.253013,0.0418983
0.767,0.29568,0.767994,1,0.25,0.253013,0.0426668
0.768,0.296449,0.768994,1,0.25,0.253013,0.0434363
0.769,0.29722,0.769994,1,0.25,0.253013,0.0442068
0.77,0.297991,0.770994,1,0.25,0.253013,0.0449783
0.771,0.298764,0.771994,1,0.25,0.253013,0.0457508
0.772,0.299537,0.772994,1,0.25,0.253013,0.0465243
0.773,0.300312,0.773994,1,0.3,0.307508,-0.00719556
0.774,0.301087,0.774994,1,0.3,0.307508,-0.00642008
0.775,0.301864,0.775994,1,0.3,0.307508,-0.00564358
0.776,0.302641,0.776994,1,0.3,0.307508,-0.00486606
0.777,0.30342,0.777994,1,0.3,0.307508,-0.00408757
0.778,0.304199,0.778994,1,0.3,0.307508,-0.00330806
0.779,0.30498,0.779994,1,0.3,0.307508,-0.00252756
0.78,0.305761,0.780994,1,0.3,0.307508,-0.00174606
0.781,0.306544,0.781994,1,0.3,0.307508,-0.000963569
0.782,0.307327,0.782993,1,0.3,0.307508,-0.000180066
0.783,0.308112,0.783993,1,0.3,0.307508,0.000604421
0.784,0.308897,0.784993,1,0.3,0.307508,0.00138992
0.785,0.309684,0.785993,1,0.3,0.307508,0.00217643
0.786,0.310471,0.786993,1,0.3,0.307508,0.00296393
0.787,0.31126,0.787993,1,0.3,0.307508,0.00375244
0.788,0.312049,0.788993,1,0.3,0.307508,0.00454193
0.789,0.31284,0.789993,1,0.3,0.307508,0.00533244
0.79,0.313631,0.790993,1,0.3,0.307508,0.00612393
0.791,0.314424,0.791993,1,0.3,0.307508,0.00691643
0.792,0.315217,0.792993,1,0.3,0.307508,0.00770992
0.793,0.316012,0.793993,1,0.3,0.307508,0.00850442
0.794,0.316807,0.794993,1,0.3,0.307508,0.00929993
0.795,0.317604,0.795993,1,0.3,0.307508,0.0100964
0.796,0.318401,0.796993,1,0.3,0.307508,0.0108939
0.797,0.3192,0.797993,1,0.3,0.307508,0.0116924
0.798,0.319999,0.798993,1,0.3,0.307508,0.0124919
0.799,0.3208,0.799993,1,0.3,0.307508,0.0132924
0.8,0.321601,0.800993,1,0.3,0.307508,0.0140939
0.801,0.322404,0.801993,1,0.3,0.307535,0.0148692
0.802,0.323207,0.802993,1,0.3,0.307535,0.0156727
0.803,0.324012,0.803993,1,0.3,0.307535,0.0164773
0.804,0.324817,0.804993,1,0.3,0.307535,0.0172828
0.805,0.325624,0.805993,1,0.3,0.307535,0.0180893
0.806,0.326431,0.806993,1,0.3,0.307535,0.0188968
0.807,0.32724,0.807993,1,0.3,0.307535,0.0197053
0.808,0.328049,0.808993,1,0.3,0.307535,0.0205148
0.809,0.32886,0.809993,1,0.3,0.307535,0.0213253
0.81,0.329671,0.810993,1,0.3,0.307535,0.0221367
0.811,0.330484,0.811993,1,0.3,0.307535,0.0229492
0.812,0.331297,0.812993,1,0.3,0.307535,0.0237628
0.813,0.332112,0.813993,1,0.3,0.307535,0.0245773
0.814,0.332927,0.814993,1,0.3,0.307535,0.0253928
0.815,0.333744,0.815993,1,0.3,0.307535,0.0262093
0.816,0.334561,0.816993,1,0.3,0.307535,0.0270268
0.817,0.33538,0.817993,1,0.3,0.307535,0.0278453
0.818,0.336199,0.818993,1,0.3,0.307535,0.0286648
0.819,0.33702,0.819993,1,0.3,0.307535,0.0294853
0.82,0.337841,0.820993,1,0.3,0.307535,0.0303068
0.821,0.338664,0.821993,1,0.3,0.307535,0.0311293
0.822,0.339487,0.822993,1,0.3,0.307535,0.0319528
0.823,0.340312,0.823993,1,0.3,0.307535,0.0327773
0.824,0.341137,0.824993,1,0.3,0.307535,0.0336028
0.825,0.341964,0.825993,1,0.3,0.307535,0.0344293
0.826,0.342791,0.826993,1,0.3,0.307535,0.0352568
0.827,0.34362,0.827993,1,0.3,0.307535,0.0360853
0.828,0.344449,0.828993,1,0.3,0.307535,0.0369148
0.829,0.34528,0.829993,1,0.3,0.307535,0.0377453
0.83,0.346111,0.830993,1,0.3,0.307535,0.0385768
0.831,0.346944,0.831993,1,0.3,0.307535,0.0394093
0.832,0.347777,0.832993,1,0.3,0.307535,0.0402428
0.833,0.348612,0.833993,1,0.3,0.307535,0.0410773
0.834,0.349447,0.834993,1,0.3,0.307535,0.0419128
0.835,0.350284,0.835993,1,0.35,0.344101,0.00618297
0.836,0.351121,0.836993,1,0.35,0.344101,0.00702047
0.837,0.35196,0.837993,1,0.35,0.344101,0.00785896
0.838,0.352799,0.838993,1,0.35,0.344101,0.00869846
0.839,0.35364,0.839993,1,0.35,0.344101,0.00953895
0.84,0.354481,0.840993,1,0.35,0.344101,0.0103804
0.841,0.355324,0.841993,1,0.35,0.344101,0.011223
0.842,0.356167,0.842993,1,0.35,0.344101,0.0120665
0.843,0.357012,0.843993,1,0.35,0.344101,0.012911
0.844,0.357857,0.844993,1,0.35,0.344101,0.0137565
0.845,0.358704,0.845993,1,0.35,0.344101,0.014603
0.846,0.359551,0.846993,1,0.35,0.344101,0.0154504
0.847,0.3604,0.847993,1,0.35,0.344101,0.0162989
0.848,0.361249,0.848993,1,0.35,0.344101,0.0171484
0.849,0.3621,0.849993,1,0.35,0.344101,0.0179989
0.85,0.362951,0.850993,1,0.35,0.344101,0.0188504
0.851,0.363804,0.851993,1,0.35,0.344101,0.0197029
0.852,0.364657,0.852993,1,0.35,0.344101,0.0205564
0.853,0.365512,0.853993,1,0.35,0.344101,0.0214109
0.854,0.366367,0.854993,1,0.35,0.344101,0.0222664
0.855,0.367224,0.855993,1,0.35,0.344101,0.0231229
0.856,0.368081,0.856993,1,0.35,0.344101,0.0239804
0.857,0.36894,0.857993,1,0.35,0.344101,0.0248389
0.858,0.369799,0.858993,1,0.35,0.344101,0.0256984
0.859,0.37066,0.859993,1,0.35,0.344101,0.0265589
0.86,0.371521,0.860992,1,0.35,0.344101,0.0274204
0.861,0.372384,0.861992,1,0.35,0.344101,0.0282829
0.862,0.373247,0.862992,1,0.35,0.344101,0.0291464
0.863,0.374112,0.863992,1,0.35,0.344101,0.0300109
0.864,0.374977,0.864992,1,0.35,0.344101,0.0308764
0.865,0.375844,0.865992,1,0.35,0.344101,0.0317429
0.866,0.376711,0.866992,1,0.35,0.344101,0.0326104
0.867,0.37758,0.867992,1,0.35,0.344101,0.0334789
0.868,0.378449,0.868992,1,0.35,0.344101,0.0343484
0.869,0.37932,0.869992,1,0.35,0.344101,0.0352189
0.87,0.380191,0.870992,1,0.35,0.344101,0.0360904
0.871,0.381064,0.871992,1,0.35,0.344101,0.0369629
0.872,0.381937,0.872992,1,0.35,0.344101,0.0378364
0.873,0.382812,0.873992,1,0.35,0.344101,0.0387109
0.874,0.383687,0.874992,1,0.35,0.344101,0.0395864
0.875,0.384564,0.875992,1,0.35,0.344101,0.0404629
0.876,0.385441,0.876992,1,0.35,0.344101,0.0413404
0.877,0.38632,0.877992,1,0.35,0.344101,0.0422189
0.878,0.387199,0.878992,1,0.35,0.344101,0.0430984
0.879,0.38808,0.879992,1,0.35,0.344101,0.0439789
0.88,0.388961,0.880992,1,0.35,0.344101,0.0448604
0.881,0.389844,0.881992,1,0.35,0.344101,0.0457429
0.882,0.390727,0.882992,1,0.35,0.344101,0.0466264
0.883,0.391612,0.883992,1,0.35,0.344101,0.0475109
0.884,0.392497,0.884992,1,0.35,0.344101,0.0483964
0.885,0.393384,0.885992,1,0.35,0.344101,0.0492829
0.886,0.394271,0.886992,1,0.35,0.344101,0.0501704
0.887,0.39516,0.887992,1,0.35,0.344101,0.0510589
0.888,0.396049,0.888992,1,0.35,0.344101,0.0519484
0.889,0.39694,0.889992,1,0.35,0.344101,0.0528389
0.89,0.397831,0.890992,1,0.35,0.344101,0.0537304
0.891,0.398724,0.891992,1,0.35,0.344101,0.0546229
0.892,0.399617,0.892992,1,0.35,0.344101,0.0555164
0.893,0.400512,0.893992,1,0.4,0.401869,-0.00135663
0.894,0.401407,0.894992,1,0.4,0.401869,-0.000461131
0.895,0.402304,0.895992,1,0.4,0.401869,0.000435382
0.896,0.403201,0.896992,1,0.4,0.401869,0.00133288
0.897,0.4041,0.897992,1,0.4,0.401869,0.00223139
0.898,0.404999,0.898992,1,0.4,0.401869,0.00313088
0.899,0.4059,0.899992,1,0.4,0.401869,0.00403139
0.9,0.406801,0.900992,1,0.4,0.401869,0.00493288
0.901,0.407704,0.901992,1,0.4,0.401869,0.00583538
0.902,0.408607,0.902992,1,0.4,0.401869,0.00673887
0.903,0.409512,0.903992,1,0.4,0.401869,0.00764337
0.904,0.410417,0.904992,1,0.4,0.401869,0.00854886
0.905,0.411324,0.905992,1,0.4,0.401869,0.00945535
0.906,0.412231,0.906992,1,0.4,0.401869,0.0103629
0.907,0.41314,0.907992,1,0.4,0.401869,0.0112714
0.908,0.414049,0.908992,1,0.4,0.401869,0.0121809
0.909,0.41496,0.909992,1,0.4,0.401869,0.0130914
0.91,0.415871,0.910992,1,0.4,0.401869,0.0140029
0.911,0.416784,0.911992,1,0.4,0.401869,0.0149153
0.912,0.417697,0.912992,1,0.4,0.401869,0.0158288
0.913,0.418612,0.913992,1,0.4,0.401869,0.0167433
0.914,0.419527,0.914992,1,0.4,0.401869,0.0176588
0.915,0.420444,0.915992,1,0.4,0.401869,0.0185753
0.916,0.421361,0.916992,1,0.4,0.401869,0.0194928
0.917,0.42228,0.917992,1,0.4,0.401869,0.0204113
0.918,0.423199,0.918992,1,0.4,0.401869,0.0213308
0.919,0.42412,0.919992,1,0.4,0.401869,0.0222513
0.92,0.425041,0.920992,1,0.4,0.401869,0.0231728
0.921,0.425964,0.921992,1,0.4,0.401869,0.0240953
0.922,0.426887,0.922992,1,0.4,0.401869,0.0250188
0.923,0.427812,0.923992,1,0.4,0.401869,0.0259433
0.924,0.428737,0.924992,1,0.4,0.401869,0.0268688
0.925,0.429664,0.925992,1,0.4,0.401869,0.0277953
0.926,0.430591,0.926992,1,0.4,0.401869,0.0287228
0.927,0.43152,0.927992,1,0.4,0.401869,0.0296513
0.928,0.432449,0.928992,1,0.4,0.401869,0.0305808
0.929,0.43338,0.929992,1,0.4,0.401869,0.0315113
0.93,0.434311,0.930992,1,0.4,0.401869,0.0324428
